Sales,Quantity,Profit,Discount,Region,State,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,Postal Code,Product ID,Category,Sub-Category,Product Name,ï»¿Sales
49.568,2,15.49,0.2,South,Florida,CA-2018-129021,23-08-2018 00:00:00,26-08-2018 00:00:00,Second Class,PO-18850,Patrick O'Brill,Consumer,United States,Tallahassee,32303,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",
161.376,6,12.1032,0.2,South,Florida,CA-2018-129021,23-08-2018 00:00:00,26-08-2018 00:00:00,Second Class,PO-18850,Patrick O'Brill,Consumer,United States,Tallahassee,32303,OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,
2.784,2,0.4176,0.2,South,Florida,CA-2018-129021,23-08-2018 00:00:00,26-08-2018 00:00:00,Second Class,PO-18850,Patrick O'Brill,Consumer,United States,Tallahassee,32303,FUR-FU-10001852,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",
8.72,5,2.943,0.2,South,Florida,CA-2018-129021,23-08-2018 00:00:00,26-08-2018 00:00:00,Second Class,PO-18850,Patrick O'Brill,Consumer,United States,Tallahassee,32303,OFF-PA-10000141,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",
82.38,6,25.5378,0,South,Virginia,US-2018-136189,07-12-2018 00:00:00,11-12-2018 00:00:00,Standard Class,DC-13285,Debra Catini,Consumer,United States,Richmond,23223,FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame.,
15.552,3,5.4432,0.2,South,Florida,CA-2018-149853,03-10-2018 00:00:00,09-10-2018 00:00:00,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Hialeah,33012,OFF-PA-10000556,Office Supplies,Paper,Xerox 208,
17.92,5,1.12,0.2,South,Florida,CA-2018-149853,03-10-2018 00:00:00,09-10-2018 00:00:00,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Hialeah,33012,OFF-AP-10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,
5.184,1,1.8144,0.2,South,Tennessee,CA-2018-133501,27-08-2018 00:00:00,01-09-2018 00:00:00,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Franklin,37064,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,
544.38,3,157.8702,0,South,Virginia,CA-2018-130309,17-12-2018 00:00:00,21-12-2018 00:00:00,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Arlington,22204,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,
19.008,8,-12.672,0.7,South,North Carolina,CA-2018-153654,24-11-2018 00:00:00,26-11-2018 00:00:00,Second Class,MD-17860,Michael Dominguez,Corporate,United States,Asheville,28806,OFF-BI-10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders,
29.16,3,8.4564,0,South,Louisiana,US-2018-163195,17-02-2018 00:00:00,21-02-2018 00:00:00,Second Class,LL-16840,Lauren Leatherbury,Consumer,United States,Lafayette,70506,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,
17.24,2,4.4824,0,South,Georgia,CA-2018-159464,18-05-2018 00:00:00,19-05-2018 00:00:00,First Class,TB-21355,Todd Boyes,Corporate,United States,Sandy Springs,30328,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",
302.94,3,75.735,0,South,Georgia,CA-2018-159464,18-05-2018 00:00:00,19-05-2018 00:00:00,First Class,TB-21355,Todd Boyes,Corporate,United States,Sandy Springs,30328,FUR-BO-10003546,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,
34.75,5,15.6375,0,South,Georgia,CA-2018-159464,18-05-2018 00:00:00,19-05-2018 00:00:00,First Class,TB-21355,Todd Boyes,Corporate,United States,Sandy Springs,30328,TEC-PH-10002185,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,
113.94,6,54.6912,0,South,Georgia,CA-2018-159464,18-05-2018 00:00:00,19-05-2018 00:00:00,First Class,TB-21355,Todd Boyes,Corporate,United States,Sandy Springs,30328,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,
55.98,2,15.6744,0,South,Georgia,CA-2018-159464,18-05-2018 00:00:00,19-05-2018 00:00:00,First Class,TB-21355,Todd Boyes,Corporate,United States,Sandy Springs,30328,TEC-PH-10002350,Technology,Phones,Apple EarPods with Remote and Mic,
1347.52,8,84.22,0.2,South,Florida,CA-2018-107167,10-06-2018 00:00:00,14-06-2018 00:00:00,Standard Class,ND-18460,Neil Ducich,Corporate,United States,Jacksonville,32216,OFF-ST-10003805,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",
419.136,4,-57.6312,0.2,South,Florida,CA-2018-129490,26-09-2018 00:00:00,30-09-2018 00:00:00,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Miramar,33023,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",
45.216,3,4.5216,0.2,South,North Carolina,US-2018-149510,03-12-2018 00:00:00,10-12-2018 00:00:00,Standard Class,MC-17575,Matt Collins,Consumer,United States,Fayetteville,28314,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,
28.782,6,-21.1068,0.7,South,North Carolina,US-2018-149510,03-12-2018 00:00:00,10-12-2018 00:00:00,Standard Class,MC-17575,Matt Collins,Consumer,United States,Fayetteville,28314,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",
24.448,4,8.8624,0.2,South,North Carolina,US-2018-149510,03-12-2018 00:00:00,10-12-2018 00:00:00,Standard Class,MC-17575,Matt Collins,Consumer,United States,Fayetteville,28314,OFF-PA-10001892,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",
8.832,3,-1.9872,0.2,South,Tennessee,CA-2018-147228,09-09-2018 00:00:00,14-09-2018 00:00:00,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Columbia,38401,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,
177.536,4,62.1376,0.2,South,Tennessee,CA-2018-147228,09-09-2018 00:00:00,14-09-2018 00:00:00,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Columbia,38401,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,
258.48,2,-3.231,0.2,South,Tennessee,CA-2018-147228,09-09-2018 00:00:00,14-09-2018 00:00:00,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Columbia,38401,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,
14.136,3,4.2408,0.2,South,Tennessee,CA-2018-147228,09-09-2018 00:00:00,14-09-2018 00:00:00,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Columbia,38401,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,
209.568,2,-23.5764,0.2,South,Tennessee,CA-2018-103499,20-11-2018 00:00:00,24-11-2018 00:00:00,Standard Class,ES-14020,Erica Smith,Consumer,United States,Jackson,38301,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,
3.882,2,-2.588,0.7,South,Florida,CA-2018-126354,03-02-2018 00:00:00,08-02-2018 00:00:00,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Pembroke Pines,33024,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,
115.296,3,40.3536,0.2,South,Florida,CA-2018-126354,03-02-2018 00:00:00,08-02-2018 00:00:00,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Pembroke Pines,33024,OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,
25.344,4,9.1872,0.2,South,North Carolina,CA-2018-158883,02-06-2018 00:00:00,03-06-2018 00:00:00,Same Day,CS-11860,Cari Schnelling,Consumer,United States,Jacksonville,28540,OFF-PA-10004733,Office Supplies,Paper,Things To Do Today Spiral Book,
27.58,2,11.5836,0,South,Kentucky,CA-2018-154123,20-11-2018 00:00:00,25-11-2018 00:00:00,Standard Class,SC-20050,Sample Company A,Home Office,United States,Henderson,42420,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,
243.92,5,-54.882,0.2,South,Tennessee,CA-2018-118402,29-09-2018 00:00:00,04-10-2018 00:00:00,Standard Class,JO-15280,Jas O'Carroll,Consumer,United States,Memphis,38109,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,
5.32,2,2.6068,0,South,Kentucky,CA-2018-143567,02-11-2018 00:00:00,05-11-2018 00:00:00,Second Class,TB-21175,Thomas Boland,Corporate,United States,Henderson,42420,OFF-EN-10004846,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,
975.92,4,292.776,0,South,Kentucky,CA-2018-143567,02-11-2018 00:00:00,05-11-2018 00:00:00,Second Class,TB-21175,Thomas Boland,Corporate,United States,Henderson,42420,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",
2249.91,9,517.4793,0,South,Kentucky,CA-2018-143567,02-11-2018 00:00:00,05-11-2018 00:00:00,Second Class,TB-21175,Thomas Boland,Corporate,United States,Henderson,42420,TEC-AC-10004145,Technology,Accessories,Logitech diNovo Edge Keyboard,
59.92,4,16.7776,0,South,Kentucky,CA-2018-143567,02-11-2018 00:00:00,05-11-2018 00:00:00,Second Class,TB-21175,Thomas Boland,Corporate,United States,Henderson,42420,OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File,
18.336,3,6.6468,0.2,South,Tennessee,CA-2018-127306,14-01-2018 00:00:00,18-01-2018 00:00:00,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Johnson City,37604,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",
36.288,7,12.7008,0.2,South,Tennessee,CA-2018-127306,14-01-2018 00:00:00,18-01-2018 00:00:00,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Johnson City,37604,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,
111.984,2,6.999,0.2,South,Tennessee,CA-2018-127306,14-01-2018 00:00:00,18-01-2018 00:00:00,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Johnson City,37604,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,
5.97,5,-4.577,0.7,South,Tennessee,CA-2018-127306,14-01-2018 00:00:00,18-01-2018 00:00:00,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Johnson City,37604,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,
2.508,2,-1.8392,0.7,South,Tennessee,CA-2018-127306,14-01-2018 00:00:00,18-01-2018 00:00:00,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Johnson City,37604,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,
96.08,2,46.1184,0,South,Alabama,CA-2018-114055,25-12-2018 00:00:00,29-12-2018 00:00:00,Second Class,MH-18115,Mick Hernandez,Home Office,United States,Huntsville,35810,OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,
3.62,2,1.1946,0,South,Alabama,CA-2018-114055,25-12-2018 00:00:00,29-12-2018 00:00:00,Second Class,MH-18115,Mick Hernandez,Home Office,United States,Huntsville,35810,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,
629.1,6,301.968,0,South,Alabama,CA-2018-114055,25-12-2018 00:00:00,29-12-2018 00:00:00,Second Class,MH-18115,Mick Hernandez,Home Office,United States,Huntsville,35810,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,
90.48,2,23.5248,0,South,Alabama,CA-2018-114055,25-12-2018 00:00:00,29-12-2018 00:00:00,Second Class,MH-18115,Mick Hernandez,Home Office,United States,Huntsville,35810,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,
33.74,7,15.5204,0,South,Alabama,CA-2018-150931,06-01-2018 00:00:00,13-01-2018 00:00:00,Standard Class,DP-13390,Dennis Pardue,Home Office,United States,Tuscaloosa,35401,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,
48.784,1,3.6588,0.2,South,North Carolina,CA-2018-155824,10-03-2018 00:00:00,15-03-2018 00:00:00,Standard Class,KS-16300,Karen Seio,Corporate,United States,Raleigh,27604,OFF-AP-10000390,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,
13.092,4,-10.0372,0.7,South,North Carolina,CA-2018-155824,10-03-2018 00:00:00,15-03-2018 00:00:00,Standard Class,KS-16300,Karen Seio,Corporate,United States,Raleigh,27604,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,
195.64,4,91.9508,0,South,Georgia,US-2018-120607,19-05-2018 00:00:00,19-05-2018 00:00:00,Same Day,JC-15775,John Castell,Consumer,United States,Atlanta,30318,OFF-PA-10003129,Office Supplies,Paper,Tops White Computer Printout Paper,
383.976,3,81.5949,0.2,South,North Carolina,CA-2018-142090,30-11-2018 00:00:00,07-12-2018 00:00:00,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Burlington,27217,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,
1781.682,7,-653.2834,0.4,South,North Carolina,CA-2018-142090,30-11-2018 00:00:00,07-12-2018 00:00:00,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Burlington,27217,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,
42.048,9,5.256,0.2,South,Tennessee,CA-2018-132213,25-04-2018 00:00:00,26-04-2018 00:00:00,First Class,PN-18775,Parhena Norris,Home Office,United States,Nashville,37211,OFF-AR-10004078,Office Supplies,Art,Newell 312,
67.92,5,6.792,0.2,South,Tennessee,CA-2018-132213,25-04-2018 00:00:00,26-04-2018 00:00:00,First Class,PN-18775,Parhena Norris,Home Office,United States,Nashville,37211,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,
40.29,3,10.0725,0,South,Georgia,CA-2018-163335,24-09-2018 00:00:00,27-09-2018 00:00:00,First Class,AG-10675,Anna Gayman,Consumer,United States,Columbus,31907,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,
38.71,7,17.8066,0,South,Georgia,CA-2018-163335,24-09-2018 00:00:00,27-09-2018 00:00:00,First Class,AG-10675,Anna Gayman,Consumer,United States,Columbus,31907,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,
159.8,4,70.312,0,South,Arkansas,CA-2018-147333,14-12-2018 00:00:00,20-12-2018 00:00:00,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,Fayetteville,72701,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,
44.75,5,8.5025,0,South,Arkansas,CA-2018-147333,14-12-2018 00:00:00,20-12-2018 00:00:00,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,Fayetteville,72701,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,
4.464,1,0.3348,0.2,South,Florida,CA-2018-151218,20-06-2018 00:00:00,23-06-2018 00:00:00,First Class,PJ-19015,Pauline Johnson,Consumer,United States,Miami,33180,OFF-ST-10004835,Office Supplies,Storage,Plastic Stacking Crates & Casters,
11.808,2,1.3284,0.2,South,Tennessee,US-2018-162558,02-10-2018 00:00:00,05-10-2018 00:00:00,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,37918,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",
9.656,1,1.5691,0.2,South,Tennessee,US-2018-162558,02-10-2018 00:00:00,05-10-2018 00:00:00,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,37918,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,
20.736,4,7.2576,0.2,South,Tennessee,US-2018-162558,02-10-2018 00:00:00,05-10-2018 00:00:00,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,37918,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,
27.36,3,-21.888,0.7,South,Tennessee,US-2018-162558,02-10-2018 00:00:00,05-10-2018 00:00:00,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,37918,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,
2314.116,7,-1002.7836,0.4,South,Tennessee,US-2018-162558,02-10-2018 00:00:00,05-10-2018 00:00:00,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,37918,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,
34.236,4,-26.2476,0.7,South,Tennessee,US-2018-162558,02-10-2018 00:00:00,05-10-2018 00:00:00,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,37918,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',
19.76,2,5.928,0.2,South,Tennessee,US-2018-162558,02-10-2018 00:00:00,05-10-2018 00:00:00,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,37918,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",
198.272,8,-32.2192,0.2,South,North Carolina,US-2018-126060,14-04-2018 00:00:00,18-04-2018 00:00:00,Standard Class,DW-13585,Dorothy Wardle,Corporate,United States,Fayetteville,28314,FUR-BO-10003433,Furniture,Bookcases,Sauder Cornerstone Collection Library,
40.41,9,18.5886,0,South,Arkansas,CA-2018-152786,12-03-2018 00:00:00,17-03-2018 00:00:00,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Rogers,72756,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,
26.4,5,11.88,0,South,Kentucky,CA-2018-103009,03-11-2018 00:00:00,05-11-2018 00:00:00,Second Class,PJ-18835,Patrick Jones,Corporate,United States,Richmond,40475,OFF-PA-10001215,Office Supplies,Paper,Xerox 1963,
2.064,1,0.1548,0.2,South,Florida,US-2018-153633,13-11-2018 00:00:00,18-11-2018 00:00:00,Second Class,TC-21295,Toby Carlisle,Consumer,United States,Jupiter,33458,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,
419.136,4,-68.1096,0.2,South,Florida,CA-2018-148999,30-01-2018 00:00:00,04-02-2018 00:00:00,Standard Class,EB-13870,Emily Burns,Consumer,United States,Miami,33142,FUR-CH-10002044,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",
23.976,3,-5.6943,0.2,South,Florida,CA-2018-134495,01-04-2018 00:00:00,04-04-2018 00:00:00,Second Class,BF-11020,Barry Französisch,Corporate,United States,Jacksonville,32216,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,
6.264,3,2.0358,0.2,South,Florida,CA-2018-134495,01-04-2018 00:00:00,04-04-2018 00:00:00,Second Class,BF-11020,Barry Französisch,Corporate,United States,Jacksonville,32216,OFF-LA-10000262,Office Supplies,Labels,Avery 494,
20.808,3,1.8207,0.2,South,Florida,CA-2018-134495,01-04-2018 00:00:00,04-04-2018 00:00:00,Second Class,BF-11020,Barry Französisch,Corporate,United States,Jacksonville,32216,OFF-AP-10002222,Office Supplies,Appliances,Staple holder,
218.352,3,-19.1058,0.2,South,Florida,CA-2018-134495,01-04-2018 00:00:00,04-04-2018 00:00:00,Second Class,BF-11020,Barry Französisch,Corporate,United States,Jacksonville,32216,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",
10.16,2,3.4544,0,South,Alabama,CA-2018-116113,02-10-2018 00:00:00,06-10-2018 00:00:00,Second Class,JW-15220,Jane Waco,Corporate,United States,Montgomery,36116,FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",
34.54,1,17.27,0,South,Georgia,CA-2018-133263,31-03-2018 00:00:00,02-04-2018 00:00:00,Second Class,JE-15610,Jim Epp,Corporate,United States,Atlanta,30318,OFF-BI-10001153,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,
2999.95,5,1439.976,0,South,Georgia,CA-2018-133263,31-03-2018 00:00:00,02-04-2018 00:00:00,Second Class,JE-15610,Jim Epp,Corporate,United States,Atlanta,30318,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,
64.12,4,30.7776,0,South,Georgia,CA-2018-133263,31-03-2018 00:00:00,02-04-2018 00:00:00,Second Class,JE-15610,Jim Epp,Corporate,United States,Atlanta,30318,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,
659.9,2,217.767,0,South,Louisiana,CA-2018-117198,31-08-2018 00:00:00,05-09-2018 00:00:00,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Monroe,71203,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,
19.52,2,5.368,0.2,South,Tennessee,CA-2018-125745,30-06-2018 00:00:00,04-07-2018 00:00:00,Standard Class,DV-13045,Darrin Van Huff,Corporate,United States,Memphis,38109,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,
13.872,6,4.6818,0.2,South,Florida,CA-2018-148810,26-06-2018 00:00:00,01-07-2018 00:00:00,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Miami,33180,OFF-LA-10004689,Office Supplies,Labels,Avery 512,
273.552,3,-13.6776,0.2,South,Florida,CA-2018-148810,26-06-2018 00:00:00,01-07-2018 00:00:00,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Miami,33180,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,
177.55,5,47.9385,0,South,Virginia,CA-2018-116939,25-09-2018 00:00:00,29-09-2018 00:00:00,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Richmond,23223,OFF-ST-10001476,Office Supplies,Storage,Steel Personal Filing/Posting Tote,
12.32,5,1.848,0.2,South,Florida,CA-2018-115070,10-04-2018 00:00:00,14-04-2018 00:00:00,Second Class,MG-18205,Mitch Gastineau,Corporate,United States,Jacksonville,32216,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,
4.419,3,-3.0933,0.7,South,Florida,CA-2018-115070,10-04-2018 00:00:00,14-04-2018 00:00:00,Second Class,MG-18205,Mitch Gastineau,Corporate,United States,Jacksonville,32216,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",
59.76,1,16.7328,0,South,Georgia,CA-2018-129910,30-03-2018 00:00:00,03-04-2018 00:00:00,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Columbus,31907,OFF-ST-10003282,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",
108.08,7,54.04,0,South,Arkansas,CA-2018-133095,04-06-2018 00:00:00,04-06-2018 00:00:00,Same Day,EH-14005,Erica Hernandez,Home Office,United States,Jonesboro,72401,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,
9.54,3,4.3884,0,South,Arkansas,CA-2018-133095,04-06-2018 00:00:00,04-06-2018 00:00:00,Same Day,EH-14005,Erica Hernandez,Home Office,United States,Jonesboro,72401,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,
2.78,1,1.3622,0,South,Georgia,CA-2018-159954,10-09-2018 00:00:00,14-09-2018 00:00:00,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Atlanta,30318,OFF-BI-10004876,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders,
22.96,7,6.6584,0,South,Virginia,CA-2018-146458,19-11-2018 00:00:00,22-11-2018 00:00:00,Second Class,RB-19435,Richard Bierner,Consumer,United States,Springfield,22153,OFF-AR-10001177,Office Supplies,Art,Newell 349,
42.68,4,19.6328,0,South,Mississippi,CA-2018-161046,05-03-2018 00:00:00,05-03-2018 00:00:00,Same Day,CB-12535,Claudia Bergmann,Corporate,United States,Southaven,38671,OFF-EN-10003862,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,
299.97,3,125.9874,0,South,Mississippi,CA-2018-161046,05-03-2018 00:00:00,05-03-2018 00:00:00,Same Day,CB-12535,Claudia Bergmann,Corporate,United States,Southaven,38671,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,
262.24,2,78.672,0,South,Mississippi,CA-2018-161046,05-03-2018 00:00:00,05-03-2018 00:00:00,Same Day,CB-12535,Claudia Bergmann,Corporate,United States,Southaven,38671,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,
234.36,6,112.4928,0,South,Mississippi,CA-2018-161046,05-03-2018 00:00:00,05-03-2018 00:00:00,Same Day,CB-12535,Claudia Bergmann,Corporate,United States,Southaven,38671,OFF-BI-10002026,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,
12.294,1,-8.6058,0.7,South,Florida,US-2018-146878,21-09-2018 00:00:00,27-09-2018 00:00:00,Standard Class,DL-12865,Dan Lawera,Consumer,United States,Miami,33142,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",
127.95,3,21.7515,0,South,South Carolina,CA-2018-129028,01-04-2018 00:00:00,03-04-2018 00:00:00,First Class,GB-14530,George Bell,Corporate,United States,Florence,29501,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",
239.24,1,23.924,0.2,South,Florida,US-2018-152492,06-07-2018 00:00:00,06-07-2018 00:00:00,Same Day,AH-10585,Angele Hood,Consumer,United States,Miami,33142,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,
314.352,3,-35.3646,0.2,South,Tennessee,CA-2018-145702,19-05-2018 00:00:00,24-05-2018 00:00:00,Second Class,AH-10075,Adam Hart,Corporate,United States,Knoxville,37918,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,
27.888,7,10.1094,0.2,South,Tennessee,CA-2018-145702,19-05-2018 00:00:00,24-05-2018 00:00:00,Second Class,AH-10075,Adam Hart,Corporate,United States,Knoxville,37918,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,
53.25,3,20.7675,0,South,Virginia,CA-2018-162033,26-03-2018 00:00:00,02-04-2018 00:00:00,Standard Class,EM-14200,Evan Minnotte,Home Office,United States,Virginia Beach,23464,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,
3.76,2,1.316,0,South,Virginia,CA-2018-162033,26-03-2018 00:00:00,02-04-2018 00:00:00,Standard Class,EM-14200,Evan Minnotte,Home Office,United States,Virginia Beach,23464,OFF-FA-10003021,Office Supplies,Fasteners,Staples,
163.96,5,59.4355,0.2,South,Tennessee,CA-2018-145737,15-09-2018 00:00:00,20-09-2018 00:00:00,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Lebanon,37087,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,
